"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"11",0.40914996676147,0.479598812758923,0.286998209543526,0.367019066400826,0.400332403555512,0.506489363312721,0.522117054462433,0.508183506131172,0.504498633742333,0.515578684210777,0.449907800555229,0.523877087235451,0.495254802703857,0.504395586252212,0.510368928313255,0.440226140990853,0.552283249236643,0.78486609607935,0.706386272609234,0.459456042200327,0.793504950404167,0.722455668076873,0.569834895431995,0.707333647459745,0.707047211378813
"12",0.699874598532915,0.609626206941903,0.654074077866971,0.551382839307189,0.697906640172005,0.506489762663841,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.450708663463593,0.539416816830635,0.49561559855938,0.503702637553215,0.444077955558896,0.466766854561865,0.533232525363564,0.475944364257157,0.469068026542664,0.455564739182591,0.79943542778492,0.572830565273762,0.831130197644234,0.772999665141106,0.733134923875332
"13",0.549495283700526,0.535187537036836,0.589307574555278,0.584512525424361,0.671946131810546,0.506487619876862,0.522121167182922,0.50818929374218,0.504472374916077,0.513865339756012,0.44967477619648,0.523487430810928,0.495408722758293,0.503898578882217,0.456277471780777,0.40133642591536,0.560772888921201,0.665006573498249,0.640707561373711,0.386572670005262,0.668402755260468,0.894267410039902,0.720331642776728,0.807634669542313,0.779830431938171
"14",0.612186926230788,0.756699653714895,0.695930702984333,0.837515756487846,0.747592636942863,0.50648902952671,0.522121030092239,0.508189764618874,0.504474449157715,0.513865628838539,0.522571927309036,0.439264011383057,0.463943749666214,0.467937211692333,0.477327755093575,0.22527640350163,0.197091574966907,0.3725825548172,0.407542738877237,0.407892320118845,0.414060567319393,0.381346902158111,0.4110575677827,0.448734422400594,0.263474675733596
"15",0.740767208486795,0.680030989646912,0.756907778978348,0.618941397219896,0.544451448321343,0.506489878892899,0.522121304273605,0.508190068602562,0.504344218969345,0.513933029770851,0.498248606920242,0.537237918376923,0.524847874045372,0.504488095641136,0.443521129339933,0.448649094067514,0.626128911040723,0.530420549958944,0.77392443716526,0.563574042916298,0.571333248913288,0.625930194463581,0.836428030952811,0.650324250292033,0.624600411206484
"16",0.763841746747494,0.702300031483173,0.882659697532654,0.884592872858047,0.858677405118942,0.506468334794045,0.522105804085731,0.508552622795105,0.504589968919754,0.514694952964783,0.500035835802555,0.468168613314629,0.465114641189575,0.503589265048504,0.460115748643875,0.759813852235675,0.757229731976986,0.712471485137939,0.663548596203327,0.70825909525156,0.629044029861689,0.562275698781013,0.550349259190261,0.773913917690516,0.719260682165623
"17",0.660663750767708,0.433981981128454,0.486403974145651,0.579669912904501,0.560525115206838,0.506489697098732,0.522121316194534,0.508189061284065,0.504472601413727,0.513865396380424,0.449514620006084,0.538723963499069,0.495521456003189,0.50464141368866,0.449209976941347,0.367487345542759,0.52230325974524,0.241871000826359,0.299305885657668,0.461040311027318,0.356801374163479,0.478641240671277,0.56892619356513,0.478376485407352,0.49964495152235
"18",0.584841066598892,0.366332527250051,0.584728419221938,0.452389585971832,0.571859251707792,0.506489378213882,0.522121196985245,0.50819379389286,0.504472070932388,0.513866576552391,0.453891909122467,0.523883965611458,0.495593082904816,0.50503753721714,0.448204578459263,0.709169760160148,0.655810734629631,0.863198065757751,0.814322989434004,0.677505391463637,0.499367042258382,0.571885572001338,0.553253968805075,0.750327149033546,0.508510007523
"19",0.830406238883734,0.763553455099463,0.800816774740815,0.742777715623379,0.710078828781843,0.506489580869675,0.522118601202965,0.508189234137535,0.504473075270653,0.513865360617638,0.44370481967926,0.524243023991585,0.495212244987488,0.506444516777992,0.453852231800556,0.718261140584946,0.758228139579296,0.744892260432243,0.717532918602228,0.635830627940595,0.849976220726967,0.790297420322895,0.74027803093195,0.68588927462697,0.852826258540153
"20",0.712545897066593,0.747329720854759,0.786914467811584,0.729474504292011,0.546310931444168,0.506451109051704,0.522003152966499,0.508188661932945,0.505238538980484,0.513735708594322,0.467034393548965,0.53023085296154,0.49543881714344,0.501146852970123,0.447097376734018,0.577204611897469,0.450862640887499,0.369002491235733,0.597361916303635,0.460950251668692,0.745348861813545,0.752969751134515,0.838686098530889,0.710732686519623,0.82010904699564
