"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"1",0.437416809463486,0.477038065043571,0.419478391942124,0.44550403295535,0.419517346709174,0.668872376669512,0.699993588419046,0.62268186705344,0.654434587895192,0.729422907018724,0.403428992408929,0.483499859804944,0.425162179546301,0.528536719578182,0.464172431084399,0.418898376449928,0.454524347571051,0.497570671372392,0.452691678375816,0.432027229437945,0.61165464589778,0.536161221852512,0.539483397827647,0.611247741544993,0.637378208045284
"2",0.576433740363995,0.55256570829828,0.499335218766635,0.520724746523584,0.461037225492016,0.666647116187033,0.678079411752885,0.670713088501124,0.658909551123941,0.736233958337088,0.508780771330196,0.474105055047987,0.430514072716424,0.444276010617137,0.464347129687609,0.469798663245821,0.478683885752782,0.483585577935132,0.525384075567233,0.477380354339363,0.513373473844651,0.532747738204674,0.502217852310315,0.557368593630536,0.560584677630663
"3",0.625374155373659,0.612394924190707,0.591480450531649,0.557943326445638,0.545919827044627,0.553471347827389,0.541188105413622,0.525867746784778,0.510275553959602,0.533363859037579,0.672614885202082,0.646999674441596,0.729613791108089,0.635545269099104,0.615384226215356,0.607448906145871,0.546592210277954,0.631546217532172,0.606752106498999,0.574941001838415,0.493325611012023,0.59202084192853,0.499373124350682,0.541785891125329,0.494146530423774
"4",0.469601382381073,0.541095550370285,0.502333722211913,0.497761358290188,0.473698936827616,0.434070220816553,0.377145149939037,0.448901519751374,0.451015145509365,0.446135544460703,0.62402239502207,0.597044140844554,0.639479917614871,0.585861116211219,0.60378810687423,0.503869315698211,0.494946203338959,0.468725369128262,0.569423086348908,0.516369994567512,0.455666754659339,0.48053848036336,0.5013422584413,0.520053406326805,0.504041867026076
"5",0.484112370671564,0.504658518525461,0.393417144411965,0.508384637788689,0.488602428555669,0.63757352454102,0.634888308401303,0.649155193567174,0.662858391848473,0.689742743089491,0.513893171605362,0.445661572385463,0.4464021322325,0.430556685289071,0.468354449651758,0.549694327801035,0.488802767012683,0.455514412205409,0.564276533018748,0.403348497079748,0.528178641866145,0.577662789912735,0.570465344743435,0.539867994234463,0.524288742230139
"6",0.61901766737601,0.565172583198731,0.527537771840234,0.50947057838899,0.578547697732809,0.407602622112146,0.389051961277045,0.469358315025403,0.386499314691041,0.396046938228404,0.527975803152864,0.561233745126652,0.459913649664586,0.546436734340594,0.481153239847663,0.340953561690084,0.442275972074722,0.465263612431793,0.400863093452315,0.342787446003785,0.514138099146743,0.463692493320478,0.499090619836217,0.461039263722,0.553310990063675
"7",0.625860898526714,0.574837218526782,0.585296181520327,0.553029970016131,0.55422755695719,0.605636805195436,0.627019124575854,0.580997857678476,0.58779219972462,0.664122542699769,0.531752289971152,0.501486382335252,0.455920534456155,0.441212063514681,0.469608806712639,0.659118258256792,0.555982142738855,0.662667715295787,0.594755678996258,0.586138898910725,0.655107030212037,0.621437505397672,0.551542366606957,0.544325525216465,0.62709793981109
"8",0.631719517840777,0.552367777168781,0.535293428750457,0.555868097995191,0.539418741993735,0.430007187853077,0.398844582432074,0.486188846523018,0.411472240895347,0.453234817911663,0.48667382591561,0.468092981466093,0.393538771902751,0.477033443350712,0.491862464582007,0.691869043457545,0.582379767341228,0.692753833788317,0.640181873906652,0.634885902679946,0.661246511144914,0.631247231849198,0.642499468587645,0.617240717551577,0.648229910666313
"9",0.594181655218247,0.513186385114384,0.538772573698618,0.521220578273095,0.524153439283435,0.568360040726615,0.518558280004312,0.526686295869494,0.52913239037851,0.520420253045841,0.569576526064752,0.606587997397533,0.587362771980016,0.591177809205164,0.516243091086496,0.558365418407978,0.490058551818003,0.476222790688037,0.589673021252323,0.580865153515055,0.503037609625658,0.520736296026635,0.494849627559713,0.51770897296789,0.554297417775723
"10",0.336628797008431,0.39793365370088,0.350552414380398,0.427225601212668,0.435198611209889,0.665620726879683,0.65795249074056,0.668603956787493,0.657926305950924,0.724341641042235,0.691628898102538,0.655444773555962,0.749446733675834,0.641977439272065,0.62167273771527,0.56789550535625,0.549765231798053,0.580242204405671,0.571915588969364,0.564237553028653,0.56843833663174,0.640192600330575,0.551332026194994,0.612575943297016,0.564955308594293
"11",0.447731090433188,0.49614664966893,0.437045407830853,0.426825867248328,0.443793824496239,0.662834083973418,0.704682313891935,0.623748876705911,0.646043030315394,0.724987054446315,0.612470319026166,0.629460606560456,0.689971993314039,0.619648884096622,0.605933883718647,0.521671051841674,0.543133347602975,0.619120167384252,0.609307944090462,0.604545106163652,0.629263226349772,0.637733763878892,0.552484844899901,0.609388093305509,0.62654485461111
"12",0.590483847510213,0.550606701724719,0.50618592435972,0.494220574964571,0.523007428080249,0.450752227364008,0.403835190166714,0.486918178307373,0.410036746680947,0.465535564701161,0.695430082498481,0.658889303063705,0.752984456270642,0.631858165956651,0.612592527261976,0.530669448180335,0.516467993133397,0.501541152145153,0.556917816954633,0.515830634475225,0.60348774182113,0.555778075057361,0.602593824326812,0.582277965026305,0.615730872136165
"13",0.496507977762751,0.554378828835459,0.531437440238289,0.517741569525895,0.495247831206803,0.489214647342,0.518459551293803,0.557595741853572,0.514744240870409,0.497727563044733,0.357062160398284,0.423613542445985,0.388932099851755,0.490805007938008,0.402936396917087,0.494448149981083,0.531415862840025,0.61000800205877,0.582592971936634,0.574860109989345,0.561543959858439,0.610169679440925,0.593799128049469,0.61532620174821,0.608802464510871
"14",0.592870518896872,0.62395676229774,0.517001221309262,0.57108464954769,0.557471386959245,0.489639252463716,0.524506220805516,0.554238200969067,0.519126063669767,0.501340115014108,0.51101107542473,0.509874873898445,0.390761131088029,0.492227718181422,0.465483931996793,0.426859383007734,0.458638434584998,0.490405141947928,0.45623566768948,0.442557664475685,0.405524411084343,0.396711467325791,0.388695484451538,0.424031023761437,0.411396594705478
"15",0.632206653192809,0.568394231548192,0.537198449115561,0.561424415358973,0.564429405828685,0.557452932241485,0.500706303291801,0.545630744514762,0.573357946033451,0.539290755243604,0.634454444962437,0.630733029768353,0.613847302488808,0.611927720639781,0.546493991599811,0.575005236683977,0.528203301946833,0.490321763982567,0.539493865253976,0.500552769546525,0.554534157119773,0.571071370476827,0.676433495555479,0.622073859586945,0.609618477794339
"16",0.687014069963695,0.645503675620884,0.649020082771588,0.613627274591573,0.615775444791321,0.683584202812034,0.707683384399405,0.632245473277522,0.641985955901162,0.746375978240808,0.526305809935592,0.493281574163513,0.473351008576808,0.410263262998606,0.46684345144,0.583576569461831,0.529182844307191,0.564865515775327,0.547390749390018,0.537360605580061,0.608779946152164,0.536964290047744,0.534679129401482,0.614327078536116,0.629005035891015
"17",0.549377730739684,0.453784462955461,0.433535944924392,0.520481562858084,0.514981274100704,0.340466208495837,0.332679972543503,0.382810020942153,0.343494076176772,0.334026956149928,0.422833783338361,0.459233338138693,0.451503708497744,0.531918003013737,0.47267658352662,0.516968410469099,0.494157828279164,0.487100232550553,0.516963091234427,0.467891534210443,0.530406962200567,0.549350028988933,0.518628984293333,0.521074057471494,0.513570711308022
"18",0.489706852329653,0.532683484998065,0.519402111190666,0.512477154791695,0.47995151499166,0.553814753114592,0.596981289569114,0.587373924596321,0.558371745665646,0.580926193208847,0.39600014375558,0.436582313756999,0.427752704760129,0.52139431484494,0.427680999844823,0.654896572420456,0.566823083355708,0.666302365511989,0.600603115963635,0.608223373926973,0.588618536922669,0.583377632987536,0.604931077547789,0.6450857906917,0.590518402022751
"19",0.659420867066097,0.640811853009389,0.662155157690961,0.590069544312909,0.586291555546071,0.453802256691662,0.428040693797882,0.489432889719283,0.429520436002281,0.448247830965569,0.402550406252466,0.482312622847872,0.423008774437172,0.527081392242957,0.46573809010709,0.631859630332976,0.578152319668911,0.646166565468568,0.612016692596821,0.589880972396231,0.668987396213519,0.633852918471542,0.639452901690269,0.618390733395272,0.66061938487736
"20",0.682434788146736,0.619622083636437,0.651227731902394,0.58201122415161,0.515196269551266,0.688100337952701,0.706775995181573,0.62927434733939,0.675280280903163,0.755597041290421,0.647841461919624,0.65423208374747,0.676529306980544,0.589048172181115,0.559537398448726,0.546545774828327,0.496271775261651,0.574100760996699,0.557020905634676,0.557157492948145,0.615922617771281,0.611033999810714,0.708983641872509,0.696335708258712,0.652892007590908
"21",0.516016295778927,0.521725583206,0.524504039118644,0.529379037651495,0.503794123725106,0.451793738859941,0.453791188043606,0.502691281419474,0.493508937137626,0.482082809739401,0.54217787688983,0.507190123990738,0.492475486035895,0.468446611425237,0.487701666582208,0.409877099515405,0.500826950556532,0.49125948658822,0.496366352410803,0.455967889458141,0.635316701680642,0.563519489085753,0.582340174981835,0.577824893368214,0.626855785762223
"22",0.551000227945992,0.502127195092836,0.458200162978149,0.481951159187999,0.523489062654468,0.606071866276815,0.56352839863713,0.57630738849918,0.555942117851629,0.605650116153346,0.691650892218309,0.537327480506075,0.600194093862095,0.614024138245788,0.569522038412412,0.490815944091743,0.473815240594503,0.482899248834394,0.524400920501699,0.485528953516753,0.577841469151904,0.552782790934693,0.537256357998012,0.575113882694863,0.557472620232182
"23",0.568813241199618,0.568074852221279,0.500427491224662,0.501274021832967,0.542641907976113,0.46016930175649,0.422122928973318,0.500284423685401,0.462567847603072,0.454934012456228,0.307677134346074,0.403481468278527,0.328938283270411,0.415234241585216,0.431400850759087,0.509968020509304,0.491787774101189,0.508097421653047,0.536143795835976,0.512919132538909,0.521129319138627,0.594610465822284,0.480374317804438,0.549562749338959,0.565837177700829
